date,unit_id,well_id,well_role,anonymized_x,anonymized_y,uranium_concentration,injection_flow_proxy,extraction_flow_proxy,hydrochemical_proxy_1,hydrochemical_proxy_2,stage_label
2000-02-10,U_SYN_001,W1,injection,50.0,0.0,8.500402402895702,24.727906590214104,0.0,6.415223775207228,3.4880961697504502,middle
2000-02-10,U_SYN_001,W2,injection,-50.0,0.0,8.648463083629888,24.9198191483714,0.0,6.502967869267796,3.6275773769114887,middle
2000-02-10,U_SYN_001,W3,injection,0.0,50.0,8.105382906585579,27.20277578594813,0.0,6.557107399277836,3.4823156319334876,middle
2000-02-10,U_SYN_001,W4,injection,0.0,-50.0,8.535539215231768,24.84289065662049,0.0,6.4818784132974825,3.659617231236469,middle
2000-02-11,U_SYN_001,W0,extraction,0.0,0.0,10.182228672105131,0.0,24.303580259067477,6.4528502970501105,3.67982987961766,middle
2000-02-11,U_SYN_001,W1,injection,50.0,0.0,8.75621043380981,25.99765743364608,0.0,6.4528502970501105,3.67982987961766,middle
2000-02-11,U_SYN_001,W2,injection,-50.0,0.0,8.376379158969133,24.604524328187384,0.0,6.46066317495655,3.7638430993787817,middle
2000-02-11,U_SYN_001,W3,injection,0.0,50.0,8.363257659492797,26.0721244809564,0.0,6.490953574211593,3.775211268813297,middle
2000-02-11,U_SYN_001,W4,injection,0.0,-50.0,8.461050881189953,25.634826843541695,0.0,6.397116439312562,3.696422521255797,middle
2000-02-12,U_SYN_001,W0,extraction,0.0,0.0,10.047030558630627,0.0,24.62666354257024,6.463978142973857,3.6623882092566165,middle
2000-02-12,U_SYN_001,W1,injection,50.0,0.0,8.418528523038095,25.022739978968797,0.0,6.463978142973857,3.6623882092566165,middle
2000-02-12,U_SYN_001,W2,injection,-50.0,0.0,7.837192880010888,25.115440276186924,0.0,6.441783956876252,3.7412299844520276,middle
2000-02-12,U_SYN_001,W3,injection,0.0,50.0,7.900517346634155,24.62422014075176,0.0,6.531315515373006,3.660183684462423,middle
2000-02-12,U_SYN_001,W4,injection,0.0,-50.0,8.280821118632241,25.504908058280936,0.0,6.450435605502566,3.7023056833329004,middle
2000-02-13,U_SYN_001,W0,extraction,0.0,0.0,9.903518957739237,0.0,24.635384272953836,6.514931424240255,3.801926394337803,middle
2000-02-13,U_SYN_001,W1,injection,50.0,0.0,7.979289673682265,24.600331611636864,0.0,6.514931424240255,3.801926394337803,middle
2000-02-13,U_SYN_001,W2,injection,-50.0,0.0,8.380758886494728,23.983833784895687,0.0,6.404066291884194,3.678413781301788,middle
2000-02-13,U_SYN_001,W3,injection,0.0,50.0,8.05845883444173,23.94196833645379,0.0,6.471706286467587,3.787489780120342,middle
2000-02-13,U_SYN_001,W4,injection,0.0,-50.0,7.737712309036892,25.10238873008718,0.0,6.460991930347124,3.777227598476326,middle
2000-02-14,U_SYN_001,W0,extraction,0.0,0.0,9.835772526307572,0.0,23.183875760358827,6.404060966850787,3.665350609487786,middle
2000-02-14,U_SYN_001,W1,injection,50.0,0.0,7.815895542646812,26.03973014043591,0.0,6.404060966850787,3.665350609487786,middle
2000-02-14,U_SYN_001,W2,injection,-50.0,0.0,7.524429714569625,24.904450426166314,0.0,6.445918701350856,3.819645485115644,middle
2000-02-14,U_SYN_001,W3,injection,0.0,50.0,8.019277361025923,24.681546474419658,0.0,6.487323610238643,3.7976192624879723,middle
2000-02-14,U_SYN_001,W4,injection,0.0,-50.0,8.02827540310542,25.005118046989598,0.0,6.425871188593915,3.7498880258480645,middle
2000-02-15,U_SYN_001,W0,extraction,0.0,0.0,9.524751614076106,0.0,24.303222533869388,6.361585042335629,3.697234833131936,middle
2000-02-15,U_SYN_001,W1,injection,50.0,0.0,7.729438285940201,25.630072359413845,0.0,6.361585042335629,3.697234833131936,middle
2000-02-15,U_SYN_001,W2,injection,-50.0,0.0,8.015817420910235,24.76077696713947,0.0,6.428561035243321,3.6894842282881024,middle
2000-02-15,U_SYN_001,W3,injection,0.0,50.0,8.038608398489698,24.256529181381396,0.0,6.393166624510719,3.715207703621906,middle
2000-02-15,U_SYN_001,W4,injection,0.0,-50.0,7.777838175334787,25.470301934096295,0.0,6.415569910755864,3.801628266837505,middle
2000-02-16,U_SYN_001,W0,extraction,0.0,0.0,9.881205162796437,0.0,22.864804020687604,6.4163154180456035,3.6957884700401924,middle
2000-02-16,U_SYN_001,W1,injection,50.0,0.0,7.680721311731855,24.734583727429445,0.0,6.4163154180456035,3.6957884700401924,middle
2000-02-16,U_SYN_001,W2,injection,-50.0,0.0,8.224577952294263,25.62018337025695,0.0,6.351352840192388,3.807239463321894,middle
2000-02-16,U_SYN_001,W3,injection,0.0,50.0,8.212340800636094,24.53816612643768,0.0,6.3549525952601815,3.672898041122033,middle
2000-02-16,U_SYN_001,W4,injection,0.0,-50.0,8.16373146510029,23.412003351283754,0.0,6.438861602254029,3.7559129966771962,middle
2000-02-17,U_SYN_001,W0,extraction,0.0,0.0,9.986292500563216,0.0,23.91141670028042,6.388901721537734,3.7923403535290725,middle
2000-02-17,U_SYN_001,W1,injection,50.0,0.0,8.384786727661243,23.101682028293897,0.0,6.388901721537734,3.7923403535290725,middle
2000-02-17,U_SYN_001,W2,injection,-50.0,0.0,7.956113568779153,25.51695173347543,0.0,6.307220695711699,3.979178944767865,middle
2000-02-17,U_SYN_001,W3,injection,0.0,50.0,8.58996022743237,25.57514196431707,0.0,6.4412042308488475,3.6733832807215223,middle
2000-02-17,U_SYN_001,W4,injection,0.0,-50.0,7.99713732694118,24.05259401706435,0.0,6.420705259595492,3.901329698482362,middle
2000-02-18,U_SYN_001,W0,extraction,0.0,0.0,9.490551488229912,0.0,22.770924324379116,6.371445007038541,3.8040214504490555,middle
2000-02-18,U_SYN_001,W1,injection,50.0,0.0,7.9244629956837676,23.69345014309121,0.0,6.371445007038541,3.8040214504490555,middle
2000-02-18,U_SYN_001,W2,injection,-50.0,0.0,7.461975016901008,25.16915543379376,0.0,6.347326791557671,3.8249278107713502,middle
2000-02-18,U_SYN_001,W3,injection,0.0,50.0,7.605677722104157,23.11436345436521,0.0,6.433432315852574,3.8015018904011297,middle
2000-02-18,U_SYN_001,W4,injection,0.0,-50.0,8.070075714686213,23.284218384835338,0.0,6.4139740249024175,3.827612202785692,middle
2000-02-19,U_SYN_001,W0,extraction,0.0,0.0,9.59595453984266,0.0,21.585395035788213,6.485493621922842,3.785208145910851,middle
2000-02-19,U_SYN_001,W1,injection,50.0,0.0,7.818611065851598,24.31845204806081,0.0,6.485493621922842,3.785208145910851,middle
2000-02-19,U_SYN_001,W2,injection,-50.0,0.0,8.029879905387793,23.4881065140219,0.0,6.406997074564477,3.9138269687764087,middle
2000-02-19,U_SYN_001,W3,injection,0.0,50.0,7.914158985433393,23.799693118933515,0.0,6.40569765626596,3.7609852627218343,middle
2000-02-19,U_SYN_001,W4,injection,0.0,-50.0,7.848539248799713,23.673036293489965,0.0,6.383512413411136,3.888081720034152,middle
2000-02-20,U_SYN_001,W0,extraction,0.0,0.0,9.54933180684848,0.0,23.78997184168011,6.413092105855024,3.748340514027858,middle
2000-02-20,U_SYN_001,W1,injection,50.0,0.0,8.090929267368962,23.87848106237899,0.0,6.413092105855024,3.748340514027858,middle
2000-02-20,U_SYN_001,W2,injection,-50.0,0.0,7.785253408783357,24.734406912390817,0.0,6.405424479216919,3.7950697359327967,middle
2000-02-20,U_SYN_001,W3,injection,0.0,50.0,7.490354900611293,23.680889348861243,0.0,6.4304900715096,3.7141328794616824,middle
2000-02-20,U_SYN_001,W4,injection,0.0,-50.0,7.677043958443546,24.12357245796133,0.0,6.359568154421501,3.8362917812727013,middle
2000-02-21,U_SYN_001,W0,extraction,0.0,0.0,9.482392538534477,0.0,21.255740077561335,6.353320152779823,3.914767674804734,middle
2000-02-21,U_SYN_001,W1,injection,50.0,0.0,7.880094208309128,21.774591353126798,0.0,6.353320152779823,3.914767674804734,middle
2000-02-21,U_SYN_001,W2,injection,-50.0,0.0,7.850569333580156,23.375754312407523,0.0,6.3515723248611025,3.792969103864943,middle
2000-02-21,U_SYN_001,W3,injection,0.0,50.0,7.478372652408642,22.74014481771732,0.0,6.402368520544741,3.7834067423542987,middle
2000-02-21,U_SYN_001,W4,injection,0.0,-50.0,7.6381918795706785,22.439678585612715,0.0,6.4306714293094505,3.7099882412051772,middle
2000-02-22,U_SYN_001,W0,extraction,0.0,0.0,9.65446104081315,0.0,21.60929991450473,6.34282352350865,3.77697411286142,middle
2000-02-22,U_SYN_001,W1,injection,50.0,0.0,7.804333931417135,22.521020971149436,0.0,6.34282352350865,3.77697411286142,middle
2000-02-22,U_SYN_001,W2,injection,-50.0,0.0,7.846089814307231,22.956244112131788,0.0,6.344186194122899,3.6678939843678826,middle
2000-02-22,U_SYN_001,W3,injection,0.0,50.0,7.650983970733201,23.95626489857725,0.0,6.373740232189414,3.7222872862080982,middle
2000-02-22,U_SYN_001,W4,injection,0.0,-50.0,7.79532636581654,22.162428690500786,0.0,6.351346683234106,3.8134604088343353,middle
2000-02-23,U_SYN_001,W0,extraction,0.0,0.0,9.235659371886427,0.0,21.40796463574318,6.389866226330121,3.8939506432056503,middle
2000-02-23,U_SYN_001,W1,injection,50.0,0.0,7.438656719814032,23.06018679816605,0.0,6.389866226330121,3.8939506432056503,middle
2000-02-23,U_SYN_001,W2,injection,-50.0,0.0,7.715753052571715,22.648346057423655,0.0,6.261712988579764,4.013166456284699,middle
2000-02-23,U_SYN_001,W3,injection,0.0,50.0,7.722696061323672,22.77354312860095,0.0,6.3187158783278505,3.7415027805806664,middle
2000-02-23,U_SYN_001,W4,injection,0.0,-50.0,7.546307570471529,23.8378878643342,0.0,6.320487426846068,3.903253599917974,middle
2000-02-24,U_SYN_001,W0,extraction,0.0,0.0,9.713683881418467,0.0,21.676685949784257,6.249783244649791,3.798101467369947,middle
2000-02-24,U_SYN_001,W1,injection,50.0,0.0,7.88905776984266,23.28244205250787,0.0,6.249783244649791,3.798101467369947,middle
2000-02-24,U_SYN_001,W2,injection,-50.0,0.0,7.992404393452601,23.921868188858923,0.0,6.304051947370485,3.766501457198105,middle
2000-02-24,U_SYN_001,W3,injection,0.0,50.0,7.806581733577967,22.72834515950481,0.0,6.3059912405114,3.8132088250759075,middle
2000-02-24,U_SYN_001,W4,injection,0.0,-50.0,7.742421496538273,22.29519561356817,0.0,6.334553298964483,3.783554587632212,middle
2000-02-25,U_SYN_001,W0,extraction,0.0,0.0,9.736924091563028,0.0,21.895009946693044,6.37817533213356,3.774817595471236,middle
2000-02-25,U_SYN_001,W1,injection,50.0,0.0,7.801180504269936,22.494046875838595,0.0,6.37817533213356,3.774817595471236,middle
2000-02-25,U_SYN_001,W2,injection,-50.0,0.0,7.860655203283381,22.867131362359974,0.0,6.323854270419522,3.733319284396125,middle
2000-02-25,U_SYN_001,W3,injection,0.0,50.0,7.757704633659688,22.814392616105962,0.0,6.292424147656304,3.6541371646383505,middle
2000-02-25,U_SYN_001,W4,injection,0.0,-50.0,8.01583698757983,21.805623471556302,0.0,6.331378514818609,3.642495921220492,middle
2000-02-26,U_SYN_001,W0,extraction,0.0,0.0,9.55442463852133,0.0,22.37243201937633,6.366966944857654,3.803040041531159,middle
2000-02-26,U_SYN_001,W1,injection,50.0,0.0,7.9740684718417745,22.5723918253023,0.0,6.366966944857654,3.803040041531159,middle
2000-02-26,U_SYN_001,W2,injection,-50.0,0.0,7.531351981409449,22.682582664111123,0.0,6.285961647355404,3.728644443661804,middle
2000-02-26,U_SYN_001,W3,injection,0.0,50.0,7.839430011139024,24.513979230027136,0.0,6.288577004643142,3.7030933388961675,middle
2000-02-26,U_SYN_001,W4,injection,0.0,-50.0,7.792601003963781,24.001475689025337,0.0,6.347341958370969,3.751460901006513,middle
2000-02-27,U_SYN_001,W0,extraction,0.0,0.0,9.102461806228108,0.0,21.05662419074285,6.307803020417828,3.7968166660423353,middle
2000-02-27,U_SYN_001,W1,injection,50.0,0.0,7.526190076438926,21.650694620494136,0.0,6.307803020417828,3.7968166660423353,middle
2000-02-27,U_SYN_001,W2,injection,-50.0,0.0,7.461663188257397,22.103382611701853,0.0,6.342563852675439,3.747651201251197,middle
2000-02-27,U_SYN_001,W3,injection,0.0,50.0,7.199392042564281,21.16253569947159,0.0,6.316118593375248,3.680737690877808,middle
2000-02-27,U_SYN_001,W4,injection,0.0,-50.0,7.23420167355828,21.860723689770403,0.0,6.3447310109706425,3.831325522261001,middle
2000-02-28,U_SYN_001,W0,extraction,0.0,0.0,9.370363593950595,0.0,21.56665222476517,6.267282661087067,3.8399196748962696,middle
2000-02-28,U_SYN_001,W1,injection,50.0,0.0,7.689212339068793,22.42619971584611,0.0,6.267282661087067,3.8399196748962696,middle
2000-02-28,U_SYN_001,W2,injection,-50.0,0.0,7.876499172570174,23.138398609684426,0.0,6.308202399617162,3.753149367083567,middle
2000-02-28,U_SYN_001,W3,injection,0.0,50.0,7.268743332403357,21.590448642778952,0.0,6.300258185074166,3.7914779155652663,middle
2000-02-28,U_SYN_001,W4,injection,0.0,-50.0,7.748489822176163,21.6503985609196,0.0,6.2600501486845275,3.812941634402844,middle
2000-02-29,U_SYN_001,W0,extraction,0.0,0.0,9.75911143230053,0.0,21.316399923795753,6.238559009820243,3.7825830754633514,middle
2000-02-29,U_SYN_001,W1,injection,50.0,0.0,8.234664448724812,20.30413133090887,0.0,6.238559009820243,3.7825830754633514,middle
2000-02-29,U_SYN_001,W2,injection,-50.0,0.0,7.972603442927997,21.89182981826387,0.0,6.328528089145976,3.7413030643200003,middle
2000-02-29,U_SYN_001,W3,injection,0.0,50.0,8.109861123867473,21.172031025212142,0.0,6.287060032446271,3.7400428939169807,middle
2000-02-29,U_SYN_001,W4,injection,0.0,-50.0,7.865244784384699,21.598411012806935,0.0,6.260206916469097,3.7337479760187104,middle
2000-03-01,U_SYN_001,W0,extraction,0.0,0.0,8.996273114188181,0.0,19.957969946497464,6.290086825345085,3.581540049603242,middle
2000-03-01,U_SYN_001,W1,injection,50.0,0.0,7.35546693504836,21.177191033906286,0.0,6.290086825345085,3.581540049603242,middle
2000-03-01,U_SYN_001,W2,injection,-50.0,0.0,7.085300339530712,21.803269613038314,0.0,6.33905473711599,3.725384916115772,middle
2000-03-01,U_SYN_001,W3,injection,0.0,50.0,6.955136900115194,20.472496943355054,0.0,6.202704469007141,3.5608619458768813,middle
2000-03-01,U_SYN_001,W4,injection,0.0,-50.0,7.5465715262450885,20.705043460127566,0.0,6.234068435225885,3.605759107157001,middle
2000-03-02,U_SYN_001,W0,extraction,0.0,0.0,9.437452703632191,0.0,20.144635758947754,6.250308571202343,3.749682376767741,middle
2000-03-02,U_SYN_001,W1,injection,50.0,0.0,7.552794356104056,23.447878267185704,0.0,6.250308571202343,3.749682376767741,middle
2000-03-02,U_SYN_001,W2,injection,-50.0,0.0,7.652730767130249,20.714542512543844,0.0,6.345671183546966,3.71261478435863,middle
2000-03-02,U_SYN_001,W3,injection,0.0,50.0,7.477021553147303,20.867052114799357,0.0,6.298527508194925,3.764389034517963,middle
2000-03-02,U_SYN_001,W4,injection,0.0,-50.0,7.472580769250229,23.21401140022012,0.0,6.317916718496602,3.6236632206481105,middle
2000-03-03,U_SYN_001,W0,extraction,0.0,0.0,9.339408194820804,0.0,21.829905041398597,6.235390562191266,3.5285789641417096,middle
2000-03-03,U_SYN_001,W1,injection,50.0,0.0,7.62584389493641,23.94399371451862,0.0,6.235390562191266,3.5285789641417096,middle
2000-03-03,U_SYN_001,W2,injection,-50.0,0.0,7.522038335239762,20.68268667606602,0.0,6.236215563945494,3.6015238956782234,middle
2000-03-03,U_SYN_001,W3,injection,0.0,50.0,7.728915228474584,21.32534081369587,0.0,6.2989095476252235,3.6289213752230967,middle
2000-03-03,U_SYN_001,W4,injection,0.0,-50.0,7.742843540126843,21.8931844198787,0.0,6.2833279721937325,3.6270779687510517,middle
2000-03-04,U_SYN_001,W0,extraction,0.0,0.0,9.666298226775448,0.0,20.657914652951213,6.297229110909184,3.6864910745992465,middle
2000-03-04,U_SYN_001,W1,injection,50.0,0.0,7.988393113302448,22.88854927861684,0.0,6.297229110909184,3.6864910745992465,middle
2000-03-04,U_SYN_001,W2,injection,-50.0,0.0,7.972492274001043,20.716105500349776,0.0,6.267772718517481,3.566895002298435,middle
2000-03-04,U_SYN_001,W3,injection,0.0,50.0,8.231388105987781,21.309368886338678,0.0,6.286405307212804,3.6239593940429446,middle
2000-03-04,U_SYN_001,W4,injection,0.0,-50.0,7.719970950823165,22.12746122394176,0.0,6.281604321550823,3.516706464343942,middle
2000-03-05,U_SYN_001,W0,extraction,0.0,0.0,9.414850917217796,0.0,21.047640664532274,6.3012068849957314,3.606925375481782,middle
2000-03-05,U_SYN_001,W1,injection,50.0,0.0,7.709833680609437,21.74973664821998,0.0,6.3012068849957314,3.606925375481782,middle
2000-03-05,U_SYN_001,W2,injection,-50.0,0.0,7.933459868031435,21.100998931662605,0.0,6.302376520710113,3.5711486772531282,middle
2000-03-05,U_SYN_001,W3,injection,0.0,50.0,7.958286827794685,21.29486541703385,0.0,6.205301309656663,3.510914926175516,middle
2000-03-05,U_SYN_001,W4,injection,0.0,-50.0,7.45246389615662,20.3020071419507,0.0,6.1802054472187,3.552033644264289,middle
2000-03-06,U_SYN_001,W0,extraction,0.0,0.0,9.602938331829797,0.0,20.56644851948372,6.305538904676157,3.531723386329394,middle
2000-03-06,U_SYN_001,W1,injection,50.0,0.0,7.814418831223778,21.118842780222202,0.0,6.305538904676157,3.531723386329394,middle
2000-03-06,U_SYN_001,W2,injection,-50.0,0.0,8.13524849471584,21.09627178339477,0.0,6.3129780925005745,3.524845035703644,middle
2000-03-06,U_SYN_001,W3,injection,0.0,50.0,7.971990478398792,21.49511768710294,0.0,6.224644167989564,3.6881647454320263,middle
2000-03-06,U_SYN_001,W4,injection,0.0,-50.0,7.911911409096162,20.86512000034672,0.0,6.191075672508273,3.5385817658659815,middle
2000-03-07,U_SYN_001,W0,extraction,0.0,0.0,9.65331105377132,0.0,20.669787169900214,6.265379462963595,3.503338723695369,middle
2000-03-07,U_SYN_001,W1,injection,50.0,0.0,7.87368750294509,21.60559222050225,0.0,6.265379462963595,3.503338723695369,middle
2000-03-07,U_SYN_001,W2,injection,-50.0,0.0,7.841616069720837,22.038534056722,0.0,6.298651599177329,3.3550543359007445,middle
2000-03-07,U_SYN_001,W3,injection,0.0,50.0,7.97136042944523,21.352704864600913,0.0,6.3333218510206795,3.451313824351198,middle
2000-03-07,U_SYN_001,W4,injection,0.0,-50.0,7.86699014548451,21.5097665291855,0.0,6.282069973007365,3.501804538553048,middle
2000-03-08,U_SYN_001,W0,extraction,0.0,0.0,9.880101759322699,0.0,20.48943413889605,6.243091812712307,3.4455790583838093,middle
2000-03-08,U_SYN_001,W1,injection,50.0,0.0,8.093269820470798,21.20173388957698,0.0,6.243091812712307,3.4455790583838093,middle
2000-03-08,U_SYN_001,W2,injection,-50.0,0.0,8.117214706935965,21.159277125987813,0.0,6.22223525571234,3.610983879948164,middle
2000-03-08,U_SYN_001,W3,injection,0.0,50.0,7.967695128612307,20.581963184680404,0.0,6.258418532242561,3.487252250446243,middle
2000-03-08,U_SYN_001,W4,injection,0.0,-50.0,8.20683328990608,21.41240502085333,0.0,6.245989892420324,3.603522812423401,middle
2000-03-09,U_SYN_001,W0,extraction,0.0,0.0,9.591568914216117,0.0,22.383218380161267,6.214508409827488,3.484533990187065,late
2000-03-09,U_SYN_001,W1,injection,50.0,0.0,8.424130077220456,21.024393242402002,0.0,6.214508409827488,3.484533990187065,late
2000-03-09,U_SYN_001,W2,injection,-50.0,0.0,7.524204713442468,22.77675716827727,0.0,6.337061352091172,3.4825758463767618,late
2000-03-09,U_SYN_001,W3,injection,0.0,50.0,7.927242278753962,22.360906443112988,0.0,6.326517862139525,3.4724939036460354,late
2000-03-09,U_SYN_001,W4,injection,0.0,-50.0,7.71925819719937,21.410899763177994,0.0,6.3005530733988575,3.479901319592752,late
2000-03-10,U_SYN_001,W0,extraction,0.0,0.0,9.688321077652386,0.0,21.58828207411543,6.21604819202715,3.59813040557078,late
2000-03-10,U_SYN_001,W1,injection,50.0,0.0,8.056304514916366,20.447198391034497,0.0,6.21604819202715,3.59813040557078,late
2000-03-10,U_SYN_001,W2,injection,-50.0,0.0,7.953444558678248,20.167714981203577,0.0,6.287082980911407,3.2750579471866934,late
2000-03-10,U_SYN_001,W3,injection,0.0,50.0,8.09204515698427,22.0105585212614,0.0,6.278467264319432,3.300503145771697,late
2000-03-10,U_SYN_001,W4,injection,0.0,-50.0,8.172196986517136,21.26784353890802,0.0,6.270584032907678,3.417173138842302,late
2000-03-11,U_SYN_001,W0,extraction,0.0,0.0,9.33116999704981,0.0,20.255749511184842,6.30126988147568,3.444993093833856,late
2000-03-11,U_SYN_001,W1,injection,50.0,0.0,7.68746968079919,21.40978013859186,0.0,6.30126988147568,3.444993093833856,late
2000-03-11,U_SYN_001,W2,injection,-50.0,0.0,7.862826844555683,19.629996626299217,0.0,6.2766981165083795,3.499039217259971,late
2000-03-11,U_SYN_001,W3,injection,0.0,50.0,7.214058554167485,21.767616201125115,0.0,6.280883840246102,3.4816778391210486,late
2000-03-11,U_SYN_001,W4,injection,0.0,-50.0,7.948375012861903,21.38920168645006,0.0,6.276759522128817,3.4130911902484047,late
2000-03-12,U_SYN_001,W0,extraction,0.0,0.0,9.819586425981731,0.0,20.03527159047766,6.263952817834294,3.510995383836664,late
2000-03-12,U_SYN_001,W1,injection,50.0,0.0,8.12571997361745,20.11807868275261,0.0,6.263952817834294,3.510995383836664,late
2000-03-12,U_SYN_001,W2,injection,-50.0,0.0,8.263740389013218,20.62920338432423,0.0,6.178976716325642,3.5118875206295415,late
2000-03-12,U_SYN_001,W3,injection,0.0,50.0,7.812487363196416,21.21739699376941,0.0,6.253666004610632,3.4441965148790485,late
2000-03-12,U_SYN_001,W4,injection,0.0,-50.0,7.888904536254494,21.048396668969186,0.0,6.2280734831602445,3.5064844941762705,late
2000-03-13,U_SYN_001,W0,extraction,0.0,0.0,9.521693981152296,0.0,20.818313840791475,6.198806361694399,3.4395855686976353,late
2000-03-13,U_SYN_001,W1,injection,50.0,0.0,7.8355806600844415,20.766263051357157,0.0,6.198806361694399,3.4395855686976353,late
2000-03-13,U_SYN_001,W2,injection,-50.0,0.0,7.804544473177762,20.91720938554723,0.0,6.317272664772033,3.372855305480434,late
2000-03-13,U_SYN_001,W3,injection,0.0,50.0,7.861694913959042,20.798418097434492,0.0,6.319159813635428,3.473599294743065,late
2000-03-13,U_SYN_001,W4,injection,0.0,-50.0,8.014317494150788,21.122050009681974,0.0,6.304368824011824,3.426622997429359,late
2000-03-14,U_SYN_001,W0,extraction,0.0,0.0,9.538121927391952,0.0,19.352346750409204,6.260529698188445,3.4090267712094264,late
2000-03-14,U_SYN_001,W1,injection,50.0,0.0,7.484522248540043,22.183616808678714,0.0,6.260529698188445,3.4090267712094264,late
2000-03-14,U_SYN_001,W2,injection,-50.0,0.0,8.007028081286586,18.953096477539148,0.0,6.304346166352316,3.526755869244233,late
2000-03-14,U_SYN_001,W3,injection,0.0,50.0,7.822839857800807,20.81694301867644,0.0,6.2508032887382825,3.2128498131858603,late
2000-03-14,U_SYN_001,W4,injection,0.0,-50.0,7.782386055701465,21.147633167382146,0.0,6.258433052590121,3.2955048498563015,late
2000-03-15,U_SYN_001,W0,extraction,0.0,0.0,9.68052385575225,0.0,20.12889585711966,6.207544415975449,3.3080813311965858,late
2000-03-15,U_SYN_001,W1,injection,50.0,0.0,7.653206239296375,21.262460607628245,0.0,6.207544415975449,3.3080813311965858,late
2000-03-15,U_SYN_001,W2,injection,-50.0,0.0,8.035425054413377,20.728133750821534,0.0,6.267162922973882,3.3739861135010307,late
2000-03-15,U_SYN_001,W3,injection,0.0,50.0,7.470632988871549,19.6202879898957,0.0,6.253698707930905,3.382678311725253,late
2000-03-15,U_SYN_001,W4,injection,0.0,-50.0,8.06356543559131,21.288061802849853,0.0,6.19917718612055,3.2824609134846914,late
2000-03-16,U_SYN_001,W0,extraction,0.0,0.0,9.435834517596955,0.0,20.33716238603708,6.250834323466852,3.321435090792881,late
2000-03-16,U_SYN_001,W1,injection,50.0,0.0,7.455799029504226,22.439524330121657,0.0,6.250834323466852,3.321435090792881,late
2000-03-16,U_SYN_001,W2,injection,-50.0,0.0,7.747472704771796,19.8305550348574,0.0,6.249693025385244,3.3313803990958615,late
2000-03-16,U_SYN_001,W3,injection,0.0,50.0,7.714895155855889,21.74870656974886,0.0,6.324784654605302,3.5968416607438187,late
2000-03-16,U_SYN_001,W4,injection,0.0,-50.0,7.9580956728271435,20.794823980291994,0.0,6.288650741080052,3.544387089197519,late
2000-03-17,U_SYN_001,W0,extraction,0.0,0.0,9.791794076696927,0.0,20.449331556943346,6.255568943620299,3.3676256153459527,late
2000-03-17,U_SYN_001,W1,injection,50.0,0.0,7.99428405037705,21.053163044469716,0.0,6.255568943620299,3.3676256153459527,late
2000-03-17,U_SYN_001,W2,injection,-50.0,0.0,7.89333390586282,20.259903712569635,0.0,6.265062618448684,3.3714789055361805,late
2000-03-17,U_SYN_001,W3,injection,0.0,50.0,7.93006015733849,20.834657583248095,0.0,6.256879621180808,3.3086292489856612,late
2000-03-17,U_SYN_001,W4,injection,0.0,-50.0,8.27854726199991,22.142258196891962,0.0,6.246994566664818,3.247915135702703,late
2000-03-18,U_SYN_001,W0,extraction,0.0,0.0,9.950149651115304,0.0,20.484324422628056,6.214663392680203,3.394645096827936,late
2000-03-18,U_SYN_001,W1,injection,50.0,0.0,8.265847415930338,21.625333805104848,0.0,6.214663392680203,3.394645096827936,late
2000-03-18,U_SYN_001,W2,injection,-50.0,0.0,8.082381193392303,22.545058895842637,0.0,6.251918405471457,3.324167353081096,late
2000-03-18,U_SYN_001,W3,injection,0.0,50.0,8.112069168652202,22.10113912269684,0.0,6.228116550309634,3.397207469207657,late
2000-03-18,U_SYN_001,W4,injection,0.0,-50.0,7.847249782292055,21.510478954658343,0.0,6.207947859018809,3.2759790438171397,late
2000-03-19,U_SYN_001,W0,extraction,0.0,0.0,9.836951769837064,0.0,19.78768392341955,6.281866942705208,3.3495260825395805,late
2000-03-19,U_SYN_001,W1,injection,50.0,0.0,8.142728490818444,22.623509023400374,0.0,6.281866942705208,3.3495260825395805,late
2000-03-19,U_SYN_001,W2,injection,-50.0,0.0,7.720076006458353,21.579555929456777,0.0,6.277068656520637,3.422374206828628,late
2000-03-19,U_SYN_001,W3,injection,0.0,50.0,8.21420816276954,21.890751943903787,0.0,6.189949769668584,3.4397808070271165,late
2000-03-19,U_SYN_001,W4,injection,0.0,-50.0,8.091605339304317,20.991104639638372,0.0,6.256510684623502,3.4438817959037626,late
2000-03-20,U_SYN_001,W0,extraction,0.0,0.0,9.504689984026747,0.0,18.848555341567423,6.3052971442060946,3.3142907811185833,late
2000-03-20,U_SYN_001,W1,injection,50.0,0.0,8.24759052413723,21.3626184280893,0.0,6.3052971442060946,3.3142907811185833,late
2000-03-20,U_SYN_001,W2,injection,-50.0,0.0,7.584716839330829,20.751442716761712,0.0,6.307838038325951,3.4883047582619913,late
2000-03-20,U_SYN_001,W3,injection,0.0,50.0,7.774330359932869,22.10104892307782,0.0,6.306502562485507,3.3559129641229983,late
2000-03-20,U_SYN_001,W4,injection,0.0,-50.0,8.13568912888917,20.36673887691004,0.0,6.267025617046156,3.4705585330197306,late
2000-03-21,U_SYN_001,W0,extraction,0.0,0.0,9.836880415519873,0.0,20.246330508493422,6.236294376313569,3.4313346000552545,late
2000-03-21,U_SYN_001,W1,injection,50.0,0.0,8.300633089123012,22.027804062580813,0.0,6.236294376313569,3.4313346000552545,late
